PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,PROF,40,,,,28.9
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,PROF,2,,,,28.8
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,PROF,6,,,,27.5
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,CALIB,0,,28.9,29,
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,PROF,1,,,,28.9
8/23/2016,1000047,NLA12_MI-124,10-Jul-12,1,MI,PROF,3,,,,28.2
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,2,,,,29
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,6,,,,28.5
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,0,Y,,,
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,CALIB,0,,23.1,23.1,
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,3,,,,29
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,1,,,,29.1
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,4,,,,28.7
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,40,,,,29.2
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,5,,,,28.7
8/23/2016,1000048,NLA12_TX-117,10-Jul-12,2,TX,PROF,7,,,,29.2
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,1,,,,12.9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,17,,,,9.1
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,11,,,,9.3
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,19,,,,9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,0,Y,,,
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,23,,,,8.5
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,CALIB,0,,,,
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,18,,,,9.1
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,7,,,,9.5
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,8,,,,9.5
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,4,,,,9.8
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,10,,,,9.4
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,15,,,,9.2
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,12,,,,9.3
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,20,,,,9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,3,,,,10.7
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,6,,,,9.6
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,5,,,,9.7
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,26,,,,7.8
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,13,,,,9.2
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,27,,,,12.9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,16,,,,9.2
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,9,,,,9.4
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,22,,,,8.7
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,24,,,,8.3
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,2,,,,11.8
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,21,,,,8.9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,40,,,,12.9
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,25,,,,8
8/23/2016,1000049,NLA12_OR-106,10-Jul-12,1,OR,PROF,14,,,,9.2
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,5,,,,28.4
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,CALIB,0,,19,19,
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,3,,,,28.6
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,4,,,,28.6
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,1,,,,28.7
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,0,,,,
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,6,,,,28
8/23/2016,1000050,NLA12_WI-136,11-Jul-12,1,WI,PROF,2,,,,28.6
8/23/2016,1000051,,,,,PROF,0,,,,
8/23/2016,1000051,,,,,PROF,1,,,,26.09
8/23/2016,1000051,,,,,PROF,2,,,,25.24
8/23/2016,1000051,,,,,PROF,3,,,,23.66
8/23/2016,1000051,,,,,PROF,4,,,,23.1
8/23/2016,1000051,,,,,PROF,40,,,,23.1
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,9,,,,11.9
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,6,,,,16.3
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,10,,,,11.3
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,7,,,,14.5
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,3,,,,27.2
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,4,,,,25.6
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,2,,,,27.2
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,8,,,,12.9
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,5,,,,20.1
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,PROF,1,,,,27.2
8/23/2016,1000052,NLA12_MI-109,11-Jul-12,1,MI,CALIB,0,,23.7,23.7,
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,2,,,,30.8
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,CALIB,0,,23.1,23.1,
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,1,,,,30.8
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,6,,,,30.8
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,3,,,,30.8
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,0,Y,,,
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,5,,,,30.5
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,4,,,,30.6
8/23/2016,1000053,NLA12_TX-109,11-Jul-12,1,TX,PROF,40,,,,30.8
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,3,,,,24.09
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,40,,,,25.75
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,1,,,,25.73
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,0,Y,,,
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,CALIB,0,,25.7,26,
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,4,,,,23.63
8/23/2016,1000054,NLA12_VT-109,12-Jul-12,1,VT,PROF,2,,,,24.81
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,4,,,,27.3
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,5,,,,27.1
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,1,,,,27.4
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,2,,,,27.4
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,12,,,,12.6
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,7,,,,21.7
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,14,,,,11.8
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,10,,,,14.7
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,CALIB,0,,21.9,22,
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,8,,,,18.9
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,6,,,,25.1
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,13,,,,12.1
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,40,,,,27.5
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,3,,,,27.4
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,9,,,,16.2
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,15,,,,27.5
8/23/2016,1000055,NLA12_MI-136,12-Jul-12,1,MI,PROF,11,,,,13.8
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,40,,,,26.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,10,,,,19.3
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,8,,,,25.8
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,9,,,,22.1
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,15,,,,12.9
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,17,,,,12.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,3,,,,26.4
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,19,,,,12.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,1,,,,26.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,11,,,,15.6
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,14,,,,13.1
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,2,,,,26.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,CALIB,0,,21.5,21,
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,6,,,,26
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,16,,,,12.9
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,20,,,,26.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,4,,,,26.2
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,13,,,,13.6
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,18,,,,12.5
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,12,,,,14.6
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,5,,,,26.2
8/23/2016,1000056,NLA12_MI-105,11-Jul-12,1,MI,PROF,7,,,,25.9
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,40,,,,19.2
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,5,,,,19.2
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,0,,,,
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,4,,,,18.9
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,2,,,,19.1
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,CALIB,0,,,,
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,1,,,,19.2
8/23/2016,1000057,NLA12_CA-R09,12-Jul-12,1,CA,PROF,3,,,,18.9
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,PROF,2,,,,25.5
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,PROF,1,,,,25.7
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,CALIB,0,,23.9,23.9,
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,PROF,4,,,,20.7
8/23/2016,1000058,NLA12_MI-167,12-Jul-12,1,MI,PROF,3,,,,23.6
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,8,,,,25
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,3,,,,27.5
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,7,,,,27.1
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,9,,,,24.2
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,CALIB,0,,18.7,18.7,
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,6,,,,27.2
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,10,,,,23.8
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,2,,,,27.8
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,1,,,,28.1
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,5,,,,27.3
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,4,,,,27.4
8/23/2016,1000059,NLA12_WI-168,13-Jul-12,1,WI,PROF,0,,,,
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,0,Y,,,
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,11,,,,27.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,CALIB,0,,23.1,23.1,
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,40,,,,29.6
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,12,,,,29.6
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,10,,,,27.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,3,,,,28.6
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,4,,,,28.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,9,,,,27.6
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,6,,,,28.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,1,,,,29.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,5,,,,28.4
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,2,,,,28.9
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,7,,,,28.3
8/23/2016,1000060,NLA12_TX-124,13-Jul-12,1,TX,PROF,8,,,,27.9
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,2,,,,31.3
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,CALIB,0,,23.1,23.1,
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,40,,,,31.3
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,5,,,,28
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,0,Y,,,
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,6,,,,31.3
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,4,,,,29.5
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,1,,,,31.5
8/23/2016,1000062,NLA12_TX-148,15-Jul-12,1,TX,PROF,3,,,,30.4
8/23/2016,1000063,NLA12_WI-172,14-Jul-12,1,WI,PROF,0,,,,
8/23/2016,1000063,NLA12_WI-172,14-Jul-12,1,WI,PROF,2,,,,26.3
8/23/2016,1000063,NLA12_WI-172,14-Jul-12,1,WI,PROF,1,,,,26.6
8/23/2016,1000063,NLA12_WI-172,14-Jul-12,1,WI,PROF,3,,,,25.7
8/23/2016,1000063,NLA12_WI-172,14-Jul-12,1,WI,CALIB,0,,19,19,
8/23/2016,1000064,,,,,PROF,0,,,,
8/23/2016,1000064,,,,,PROF,1,,,,23.37
8/23/2016,1000064,,,,,PROF,2,,,,21.61
8/23/2016,1000064,,,,,PROF,3,,,,18.77
8/23/2016,1000064,,,,,PROF,4,,,,13.84
8/23/2016,1000064,,,,,PROF,5,,,,11.27
8/23/2016,1000064,,,,,PROF,6,,,,9.96
8/23/2016,1000064,,,,,PROF,7,,,,8.91
8/23/2016,1000064,,,,,PROF,8,,,,7.91
8/23/2016,1000064,,,,,PROF,9,,,,7.32
8/23/2016,1000064,,,,,PROF,10,,,,7.02
8/23/2016,1000064,,,,,PROF,11,,,,6.73
8/23/2016,1000064,,,,,PROF,12,,,,6.61
8/23/2016,1000064,,,,,PROF,13,,,,6.61
8/23/2016,1000064,,,,,PROF,40,,,,6.61
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,6,,,,24.8
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,9,,,,14.9
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,CALIB,0,,25.2,25.2,
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,4,,,,28.5
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,1,,,,28.8
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,8,,,,17.1
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,7,,,,20.4
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,2,,,,28.7
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,5,,,,28.3
8/23/2016,1000066,NLA12_MI-108,16-Jul-12,1,MI,PROF,3,,,,28.5
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,0,Y,,,
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,2,,,,5.57
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,11,,,,21.99
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,3,,,,8.57
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,1,,,,5.51
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,9,,,,13.02
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,CALIB,0,,,,
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,7,,,,5.58
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,40,,,,26.55
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,6,,,,26.39
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,5,,,,6.94
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,8,,,,26
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,4,,,,5.76
8/23/2016,1000067,NLA12_ID-149,15-Jul-12,1,ID,PROF,10,,,,26.55
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,19,,,,7.75
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,25,,,,11.43
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,23,,,,4.37
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,5,,,,20.42
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,8,,,,5.69
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,6,,,,5.15
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,22,,,,16.92
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,11,,,,4.98
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,4,,,,4.41
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,15,,,,4.57
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,0,Y,,,
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,24,,,,4.34
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,3,,,,5.42
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,13,,,,12.99
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,9,,,,22.21
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,10,,,,6.87
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,CALIB,0,,,,
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,21,,,,4.39
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,26,,,,4.74
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,2,,,,22.13
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,1,,,,8.46
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,27,,,,4.51
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,20,,,,4.87
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,40,,,,22.19
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,12,,,,4.35
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,7,,,,10.21
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,17,,,,4.64
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,18,,,,6.22
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,14,,,,22.19
8/23/2016,1000068,NLA12_ID-148,16-Jul-12,1,ID,PROF,16,,,,22.21
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,4,,,,21.17
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,1,,,,15.96
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,2,,,,26.34
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,5,,,,26.25
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,6,,,,18.76
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,3,,,,26.32
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,9,,,,16.72
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,0,Y,,,
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,40,,,,26.32
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,CALIB,0,,,,
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,7,,,,26.32
8/23/2016,1000069,NLA12_ID-103,14-Jul-12,1,ID,PROF,8,,,,
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,10,,,,13.2
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,1,,,,29.3
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,3,,,,28.9
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,5,,,,24
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,6,,,,19.6
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,11,,,,29.4
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,2,,,,29.3
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,CALIB,0,,28.4,28,
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,8,,,,13.8
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,4,,,,27.9
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,9,,,,13.2
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,0,Y,,,
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,7,,,,16
8/23/2016,1000070,NLA12_MI-104,17-Jul-12,1,MI,PROF,40,,,,29.4
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,8,,,,8.65
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,17,,,,5.58
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,13,,,,6.03
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,1,,,,26.13
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,19,,,,5.51
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,16,,,,5.68
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,7,,,,11.95
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,CALIB,0,,26.1,26,
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,5,,,,21.06
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,4,,,,25.95
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,40,,,,26.14
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,11,,,,6.48
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,18,,,,5.53
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,9,,,,7.64
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,6,,,,16.05
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,12,,,,6.23
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,0,,,,
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,10,,,,6.95
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,14,,,,5.91
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,2,,,,26.06
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,15,,,,5.79
8/23/2016,1000071,NLA12_VT-104,17-Jul-12,1,VT,PROF,3,,,,26
8/23/2016,1000072,NLA12_MI-120,17-Jul-12,1,MI,PROF,4,,,,22.5
8/23/2016,1000072,NLA12_MI-120,17-Jul-12,1,MI,PROF,2,,,,29.3
