SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATEPHYT,SAMPLED_PHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_TYPE,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,FLAG_FLD_PHYT,SAMPLE_ID,LAB_ID,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,LAB_TAXON,COUNT,PROPORTION,UNITCELLS,CNT_UNIT,DIVISION,ORDER,FAMILY,GENUS,SPECIES,VARIETY,DISTINCT,TAXONOMIST,SOURCELAB,SOURCEDATE,DATATYPE
NLA06608-1269,1,PROB_Lake,Target_Sampled,7/24/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,508333,5069.04.20,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1270,1,PROB_Lake,Target_Sampled,8/30/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,510373,5069.48.05,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1271,1,PROB_Lake,Target_Sampled,8/7/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,507153,5069.13.04,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1273,1,PROB_Lake,Target_Sampled,9/7/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,516723,5069.28.05,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1274,1,PROB_Lake,Target_Sampled,8/1/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,506983,5069.21.35,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1278,1,PROB_Lake,Target_Sampled,8/21/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,505253,5069.32.25,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1279,1,PROB_Lake,Target_Sampled,8/26/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,504313,5069.29.05,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1281,1,PROB_Lake,Target_Sampled,7/18/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,506503,5069.10.04,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,225,57,0.114,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,ambigua,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,229,43,0.086,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,granulata,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,230,9,0.018,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,granulata,angustissima,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,223,2,0.004,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2089,1,0.002,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,238,8,0.016,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,tenella,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,345,1,0.002,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,distinguenda,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,353,1,0.002,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,meneghiniana,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,362,293,0.586,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,618,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,582,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,666,15,0.03,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,capucina,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,671,32,0.064,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,capucina,gracilis,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,850,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,parvulum,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2100,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2101,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,751,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,1043,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cryptocephala,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,1051,6,0.012,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cryptotenella,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2080,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2081,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2082,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,1408,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,vaucheriae,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,1784,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Pinnularia,substomatophora,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,1166,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Sellaphoraceae,Sellaphora,laevissima,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,709,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Staurosirella,pinnata,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,675,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Synedra,rumpens,,Y,PG,EA,20090216,PHYT
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,P,YES,DIATOM,1.2,1000,Y,,506293,5069.21.21,25,25,380,2.25,2003,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Tabellariaceae,Tabellaria,flocculosa,,Y,PG,EA,20090216,PHYT
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,P,YES,DIATOM,2,1000,Y,,509183,5069.05.39,333,2,394,71.28,109,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthidiaceae,Achnanthidium,minutissimum,,Y,JKE,EA,20090216,PHYT
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,P,YES,DIATOM,2,1000,Y,,509183,5069.05.39,333,2,394,71.28,220,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Asterionella,formosa,,Y,JKE,EA,20090216,PHYT
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,P,YES,DIATOM,2,1000,Y,,509183,5069.05.39,333,2,394,71.28,686,138,0.276,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,crotonensis,,Y,JKE,EA,20090216,PHYT
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,P,YES,DIATOM,2,1000,Y,,509183,5069.05.39,333,2,394,71.28,1953,22,0.044,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,sepes,,Y,JKE,EA,20090216,PHYT
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,P,YES,DIATOM,2,1000,Y,,509183,5069.05.39,333,2,394,71.28,337,337,0.674,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Puncticulata,bodanica,,Y,JKE,EA,20090216,PHYT
NLA06608-1288,1,PROB_Lake,Target_Sampled,8/27/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,516493,5069.03.02,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1292,1,PROB_Lake,Target_Sampled,7/20/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,505713,5069.14.30,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1295,1,PROB_Lake,Target_Sampled,7/12/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,504773,5069.29.13,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,-88,18,0.035785288,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Achnanthes,,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,48,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthidiaceae,Achnanthidium,exiguum,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,109,33,0.065606362,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthidiaceae,Achnanthidium,minutissimum,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,190,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Catenulaceae,Amphora,ovalis,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,193,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Catenulaceae,Amphora,pediculus,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,220,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Asterionella,formosa,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,933,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,ambigua,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,225,82,0.163021869,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,ambigua,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,318,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Cocconeis,placentula,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,322,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Cocconeis,placentula,lineata,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,342,6,0.011928429,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,comensis,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,355,13,0.02584493,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,ocellata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,387,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Pennales,Cymbellaceae,Cymbella,angustata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,-88,4,0.007952286,,C,Chrysophyta (Bacillariophyceae),Pennales,Cymbellaceae,Cymbella,,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,686,89,0.17693837,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,crotonensis,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,-88,56,0.111332008,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,-88,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1008,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Hippodonta,capitata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1020,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cincta,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1043,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cryptocephala,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1309,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cryptotenella,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1509,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,capitellata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1557,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,gracilis,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1598,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,palea,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1640,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,sinuata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1642,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,sinuata,tabellaria,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,-88,4,0.007952286,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,2043,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Planothidium,frequentissimum,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,663,6,0.011928429,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Pseudostaurosira,brevistriata,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,665,3,0.005964215,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Pseudostaurosira,brevistriata,inflata,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,337,127,0.252485089,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Puncticulata,bodanica,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,99,2,0.003976143,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Rossithidium,linearis,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,1296,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Sellaphoraceae,Sellaphora,pupula,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,679,1,0.001988072,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Staurosira,construens,,Y,JKE,EA,20090216,PHYT
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,P,YES,DIATOM,2,1000,Y,,517643,5069.45.31,333,20,394,9.051556743,685,21,0.041749503,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Staurosira,construens,venter,Y,JKE,EA,20090216,PHYT
NLA06608-1300,1,PROB_Lake,Target_Sampled,8/15/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,504593,5069.29.07,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1303,1,PROB_Lake,Target_Sampled,8/8/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,IM,505533,5069.21.15,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1312,1,PROB_Lake,Target_Sampled,9/27/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,517583,5069.23.30,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1316,1,PROB_Lake,Target_Sampled,8/17/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,515603,5069.15.05,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1319,1,PROB_Lake,Target_Sampled,8/7/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,510073,5069.39.17,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1321,1,PROB_Lake,Target_Sampled,8/1/2007,NO DIATOM SAMPLE,P,YES,DIATOM,,,,,511803,5069.42.08,,,,,,,,,,,,,,,,,,,,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Achnanthes,,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,1010,193,0.386,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthidiaceae,Achnanthidium,minutissimum,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,10019,2,0.004,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,italica,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,,39,0.078,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,laevissima,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,20007,13,0.026,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,meneghiniana,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,2506002,15,0.03,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,pseudostelligera,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,34098,11,0.022,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,capucina,gracilis,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,34105,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,tenera,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,46039,6,0.012,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,minima,,Y,RH,EA,20090216,PHYT
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,P,YES,DIATOM,2,1000,Y,,505843,5069.01.01,333,2,394,11.88,48347,20,0.04,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,acidoclinata,,Y,RH,EA,20090216,PHYT
