"SITEID_07","ECO3","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","pH","ln_Temp","ln_Sol","WOmni","WOmni2","Omni","Omni2"
"NLA06608-0944",42,21.4137638302595,3.46573590279973,3.46566984794927,8.82864605167622,2.56494935746154,1.2969441494136,7.25770767716004,6.25958146406492,48.206536,8.90109412160856,9.34914533485336,7.92,3.07577499661214,1.72988406550997,0.0124069478908189,0.000153932355965495,0.153846153846154,0.0236686390532544
"NLA06608-0946",59,20.4900051762317,3.17805383034795,3.17798960120922,11.4430393375061,2.19722457733622,1.6825277037845,6.31354804627709,3.40119738166216,41.839963,8.57922858233569,6.22653666928747,7.29,3.17805383034795,1.74054643758428,0.0268096514745308,0.000718757412185813,0.111111111111111,0.0123456790123457
"NLA06608-0950",18,17.2046129872203,2.89037175789616,2.89037098178467,10.1633211726572,2.77258872223978,2.12025981065471,5.4553211153577,2.99573227355399,43.167741,8.09559870137819,7.97590836016554,8.36,3.02128680726653,1.75305714017052,0.0715667311411992,0.0051217970062367,0.25,0.0625
"NLA06608-0955",21,19.4258830171261,3.04452243772342,3.04452154220572,10.3665225124658,2.484906649788,2.18743345725557,5.66296048013595,2.30258509299405,41.176313,8.44891435066294,8.51998927871824,7.52,2.47653840011748,1.79846893649471,0.391608391608392,0.153357132378111,0.25,0.0625
"NLA06608-0957",70,18.8704452237031,2.70805020110221,2.70805011975166,9.08193853462265,2.70805020110221,1.84328091366878,5.62040086571715,2.07944154167984,39.3014,8.24012129807647,8.07930819205196,6.93,2.91296189082162,1.7366865378453,0.0147058823529412,0.000216262975778547,0.2,0.04
"NLA06608-0958",50,21.2503703018887,2.89037175789616,2.81752802779493,7.79544120027463,2.63905732961526,1.90937173938077,6.2363695902037,2.89037175789616,47.59161,9.01554129367111,9.18255799096373,7.95,3.07994211741179,1.62786833123171,0.163690476190476,0.0267945719954649,0.214285714285714,0.0459183673469388
"NLA06608-0961",15,19.4548308253727,3.2188758248682,3.14429351019067,8.30272014807615,2.94443897916644,2.47939957893584,5.24174701505964,2.39789527279837,47.489395,7.72312009226633,9.0953783535065,7.54,3.17507318429936,1.78584878935839,0.146788990825688,0.0215470078276239,0.263157894736842,0.0692520775623269
"NLA06608-0962",19,18.6027194257826,2.63905732961526,2.63905732429943,11.4861552239056,2.77258872223978,2.20689914465013,5.24702407216049,1.79175946922805,41.518169,7.56527528189893,8.42836197770962,7.92,2.66696108757552,1.90700236546018,0.0439276485788114,0.00192963830966355,0.3125,0.09765625
"NLA06608-0967",42,22.5769180174228,3.43398720448515,3.4318090957128,9.27165333160428,2.19722457733622,1.61870108476142,7.5999019592085,6.92362862813843,43.800891,9.73447700980185,10.4352622050525,8.5,3.23769757910879,1.77281203172282,0.987980769230769,0.976106000369823,0.666666666666667,0.444444444444444
"NLA06608-0968",47,20.4997109383019,3.17805383034795,3.16001158849172,10.6777001858173,2.56494935746154,1.90265319283296,8.17554759602103,4.97673374242057,42.731743,10.0945210499321,9.51392039958074,8.65,3.26956893918372,1.75105093962458,0.300740740740741,0.0904449931412894,0.307692307692308,0.0946745562130178
"NLA06608-0970",17,16.0229105814245,2.83321334405622,2.83321332724678,7.87357407971927,1.79175946922805,1.62301072553553,4.9416424226093,1.09861228866811,43.000445,7.83597458172157,8.04590874227078,6.48,2.0026505310877,1.80825662672821,0,0,0,0
"NLA06608-0971",55,24.8552056013374,3.13549421592915,3.13549351008094,8.86793339983516,2.19722457733622,1.53878119392838,6.6682282484174,3.98898404656427,40.116932,8.34045601291618,7.17930796950403,8.57,3.2072529805438,1.74020240882924,0.90530303030303,0.819573576675849,0.444444444444444,0.197530864197531
"NLA06608-0972",27,20.0993423324683,2.83321334405622,2.83321333671322,9.57208094958853,3.13549421592915,2.69983737811059,6.84374994900622,6.4281052726846,35.528574,8.60703389541603,9.41548287218084,7.54,3.29398329735501,1.73178278555852,0.263665594855305,0.0695195459104021,0.434782608695652,0.189035916824197
"NLA06608-0974",50,19.8474617353348,3.2188758248682,3.04335230594111,10.6919449129004,2.77258872223978,2.18663762525995,4.61512051684126,1.38629436111989,46.475685,8.38022733634308,9.03610602536485,8.07,2.57423937896471,1.70055631244685,0.0347107438016529,0.00120483573526398,0.1875,0.03515625
"NLA06608-0979",17,21.302983334978,3.40119738166216,3.40096319704664,11.1783162936294,2.484906649788,1.77287648766203,6.85856503479136,4.21950770517611,43.768029,8.92532141694389,7.74975340627444,7.46,2.73065002370846,1.81858594254179,0.00651465798045603,4.24407686023194e-05,0.25,0.0625
"NLA06608-0980",72,24.3802907955653,3.49650756146648,3.49460607080648,9.01613875893965,2.83321334405622,2.22338812434952,6.82762923450285,5.17048399503815,37.395647,8.927977461002,8.57149196482362,7.89,3.3440389560575,1.78059718424341,0.547803617571059,0.30008880342394,0.411764705882353,0.169550173010381
"NLA06608-0982",58,19.3564915213014,2.89037175789616,2.8829786520789,11.4492754378938,2.56494935746154,2.12542862573324,5.51342874616498,1.79175946922805,44.446515,8.58671925406485,7.96935774201635,7.47,2.55540169245067,1.62831739179953,0.38898756660746,0.151311326975193,0.307692307692308,0.0946745562130178
"NLA06608-0986",65,21.9438572125691,3.58351893845611,3.58080454723552,8.34948298180335,2.30258509299405,1.78235317360018,5.2257466737132,1.94591014905531,31.300461,8.0519780789023,8.31458729131958,7.1,3.33565095720508,1.72214782562683,0.068259385665529,0.00465934373143543,0.2,0.04
"NLA06608-0987",56,23.359067076602,3.73766961828337,3.72963885286439,8.12438648018,2.39789527279837,2.10989734497554,7.49554194388426,3.68887945411394,41.577884,9.45720044990771,7.16394668434255,9.07,2.70270259477561,1.75293257830329,0.0251572327044025,0.00063288635734346,0.0909090909090909,0.00826446280991736
"NLA06608-0989",45,23.3235736989364,3.2188758248682,3.20903390979156,9.71222619009224,2.89037175789616,2.31956829372559,6.75227037614174,4.02535169073515,37.122697,8.70615929092886,8.86347430617095,7.29,3.24147567354522,1.76058127360823,0.196120689655172,0.0384633249108204,0.222222222222222,0.0493827160493827
"NLA06608-0990",50,22.7483984451999,3.13549421592915,3.05430052867926,8.95790774195544,2.70805020110221,1.74563764139349,6.86693328446188,3.68887945411394,46.23668,8.8942588250027,9.49318576653644,8.7,3.22153895558556,1.67304462701225,0.0208333333333333,0.000434027777777778,0.133333333333333,0.0177777777777778
"NLA06608-0993",58,16.1862161992633,2.484906649788,2.47748596413003,8.65225979831273,2.07944154167984,1.84109634415214,6.31173480915291,0,44.15404,8.07402621612406,8.53464010501996,6.65,2.72129542785223,1.66964106907009,0.0134228187919463,0.000180172064321427,0.125,0.015625
"NLA06608-0994",58,19.2809413547645,3.09104245335832,3.06924129089901,10.5546960438757,2.70805020110221,2.40271295086215,5.36597601502185,1.6094379124341,43.100635,8.36170828857584,6.42324696353352,6.49,2.85222269254543,1.68693137051487,0.173184357541899,0.0299928216972005,0.2,0.04
"NLA06608-0996",26,22.052428937289,2.70805020110221,2.70804942321592,8.07872233022971,2.30258509299405,1.59443147542158,6.10702288774225,2.19722457733622,36.477514,8.79633893284573,5.59098698051086,8.67,3.04927304048202,1.82036598113004,0.0460251046025105,0.00211831025367203,0.1,0.01
"NLA06608-0997",83,19.2703812910923,3.36729582998647,3.28635456820728,10.994495241819,2.63905732961526,2.24233854088863,5.31811999384422,1.38629436111989,43.734736,7.87853419614036,7.92226105835325,8.47,2.92091890651394,1.70003110234954,0.363358778625954,0.132029602004545,0.285714285714286,0.0816326530612245
"NLA06608-1001",65,22.4353802341292,3.36729582998647,3.36443856544757,7.86513860475582,2.484906649788,1.86464092781987,6.03068526026126,3.17805383034795,34.32056,8.66733584984596,7.61874237767041,5.57,3.21285775254264,1.76860679240689,0.0779220779220779,0.00607185022769438,0.166666666666667,0.0277777777777778
"NLA06608-1002",43,18.7325037284128,2.63905732961526,2.63755543947525,7.99414140784832,2.19722457733622,1.85665101306246,7.33693691370762,5.93489419561959,47.643558,9.78751537628371,6.97541392745595,9.43,2.92316158071916,1.76104193490905,0.0481927710843374,0.00232254318478734,0.111111111111111,0.0123456790123457
"NLA06608-1003",56,20.7810307916501,3.36729582998647,3.31154192335283,9.06147166807683,2.56494935746154,2.04997099664209,6.26149168432104,2.484906649788,42.08118,8.63408694288774,5.74300318780948,7.81,3.11607992887131,1.8345142352216,0.114967462039046,0.0132175173276994,0.230769230769231,0.0532544378698225
"NLA06608-1005",45,21.3922379477806,3.2188758248682,3.07138601192823,9.9639207265967,2.56494935746154,2.1479690405758,6.05208916892442,3.68887945411394,37.957157,8.36170828857584,9.8501922554779,6.66,3.25905761450103,1.76058127360823,0.0525164113785558,0.0027579734640817,0.230769230769231,0.0532544378698225
"NLA06608-1006",42,22.0117670810869,3.80666248977032,3.80634022946255,11.3248732334673,2.30258509299405,1.91171319265325,8.12888014212564,5.62762111369064,47.233099,10.1852772992831,9.87632188446336,9.08,2.89811944468699,1.69385114595348,0.226918798665184,0.0514921411876501,0.2,0.04
"NLA06608-1010",59,19.9516887302275,2.89037175789616,2.88621852092317,11.9618756850181,2.63905732961526,2.26876897819382,6.80350525760834,3.63758615972639,41.44986,7.96554557312999,7.94200680848986,8.08,3.20941949437676,1.74592082745288,0.240425531914894,0.0578044363965595,0.285714285714286,0.0816326530612245
"NLA06608-1014",56,19.6598879076981,3.17805383034795,3.17662314434114,9.55964357853414,2.70805020110221,2.49709694370814,6.34212141872115,2.70805020110221,42.581981,8.94246092682058,7.4079243225596,8.31,2.4588115312291,1.74619449070159,0.185258964143426,0.0343208837954953,0.2,0.04
"NLA06608-1015",47,17.6996128110613,3.04452243772342,3.00084675142277,9.46507779488157,2.70805020110221,2.03862406604895,7.44073370738926,4.34380542185368,43.139646,8.91865027812686,9.19187085569252,8.65,3.31273040033983,1.73622603198644,0.0506666666666667,0.00256711111111111,0.333333333333333,0.111111111111111
"NLA06608-1016",29,21.2068573703311,3.13549421592915,3.11184126526914,9.30875339985427,2.94443897916644,2.34171530548928,6.61873898351722,4.23410650459726,35.873449,9.28266103355581,9.17305378719017,7.31,3.25901918917105,1.67093259008922,0.0901960784313725,0.00813533256439831,0.315789473684211,0.0997229916897507
"NLA06608-1018",50,21.527344528002,3.43398720448515,3.12959173459775,6.55958115356706,2.63905732961526,2.47144020690258,7.06817200038804,3.58351893845611,47.667257,9.42706335548747,7.51860721681525,7.43,3.21352823194643,1.6465069911351,0.253521126760563,0.0642729617139456,0.214285714285714,0.0459183673469388
"NLA06608-1022",42,24.1062755652613,3.40119738166216,3.38521544665805,9.06444283390564,2.70805020110221,1.92760868128568,8.51779301148821,6.31535800152233,47.136453,10.2604624514839,10.6187630851691,8.72,3.07482067987295,1.68636264217024,0.146118721461187,0.021350680761452,0.333333333333333,0.111111111111111
"NLA06608-1024",46,19.9360624067955,3.46573590279973,3.46570133610082,8.34192288160013,2.63905732961526,2.1349709727815,6.08449941307517,2.94443897916644,48.896023,10.0862256892153,10.0756325028785,8.54,3.06050512660869,1.65383624929955,0.398523985239852,0.158821366811454,0.285714285714286,0.0816326530612245
"NLA06608-1034",56,19.761169831257,3.36729582998647,3.32879235894799,9.75890632372502,2.39789527279837,1.94606355839669,6.33327962813969,1.6094379124341,42.744961,9.09492952046486,8.414717399827,8.55,2.78932292123095,1.74619449070159,0.0856481481481482,0.00733560528120713,0.181818181818182,0.0330578512396694
"NLA06608-1035",47,23.5250624895622,2.77258872223978,2.72409838102241,8.81395975143552,2.39789527279837,2.12686207966231,8.3774712482411,5.07517381523383,43.305803,9.59628281359548,9.85937891291007,8.71,3.29212628660779,1.73622603198644,0.54932735426009,0.30176054213839,0.545454545454545,0.297520661157025
"NLA06608-1036",40,21.141475765643,3.43398720448515,3.43251371449469,8.81721268110494,2.56494935746154,2.03442643843687,6.75227037614174,4.54329478227,39.014845,8.53503310954457,7.49443021503157,8.21,3.14271447829113,1.71530418251659,0.24113475177305,0.0581459685126503,0.307692307692308,0.0946745562130178
"NLA06608-1037",84,21.922937837015,3.29583686600433,3.29583503266531,7.99043341713199,2.94443897916644,2.3712171208397,6.08904487544685,3.2188758248682,40.306501,8.09559870137819,8.69332898912311,8.76,3.04821931014771,1.73690520385685,0.401544401544402,0.161237906411652,0.315789473684211,0.0997229916897507
"NLA06608-1038",50,21.9429663012409,3.2188758248682,3.19690966841411,8.50845549498803,2.56494935746154,1.53824379288809,6.3297209055227,2.99573227355399,47.762854,9.49551931420985,8.03365842788615,7.44,3.11706455872152,1.6465069911351,0.0207852193995381,0.000432025345486935,0.307692307692308,0.0946745562130178
"NLA06608-1039",45,20.0225412859289,1.79175946922805,1.79175946907302,8.51957068560178,2.63905732961526,2.38082976313938,7.28207365809346,4.39444915467244,33.29231,8.91731069319781,9.29981537840379,7.33,3.25470618186903,1.74616028695627,0.142480211081794,0.0203006105499126,0.428571428571429,0.183673469387755
"NLA06608-1041",10,22.8857132079103,2.63905732961526,2.63816688940067,9.24902702581014,1.94591014905531,1.34205430178073,7.53796265976821,5.24702407216049,47.728697,9.82064927422712,9.38437770918244,9.34,2.63296739497785,1.80273388773563,0.0162866449511401,0.000265254803764496,0.428571428571429,0.183673469387755
"NLA06608-1044",65,22.9839307651037,3.63758615972639,3.62413686355652,7.67882635213063,2.99573227355399,2.562988891186,5.8406416573734,3.98898404656427,34.838406,7.69165682281055,7.78572089653462,8.05,3.37211180076706,1.77041120362818,0.248756218905473,0.0618796564441474,0.35,0.1225
"NLA06608-1045",83,18.5322104585636,2.77258872223978,2.77258760729599,9.54924471356601,2.56494935746154,2.04796601042082,5.46383180502561,1.79175946922805,42.493533,7.88231491898027,6.42648845745769,7.33,2.73718677829697,1.70645785975256,0.0465587044534413,0.00216771296038289,0.153846153846154,0.0236686390532544
"NLA06608-1047",35,22.4127988518379,3.40119738166216,3.26235986743061,7.5579180987395,2.07944154167984,1.62195949857083,5.65248918026865,1.09861228866811,31.193595,8.54480835844921,8.80642406385787,7.51,3.1817235470269,1.6619063330403,0.0457516339869281,0.00209321201247383,0.375,0.140625
"NLA06608-1052",27,21.0217784624047,3.25809653802148,3.25792710053932,11.6827844625272,2.94443897916644,2.29191653989971,7.19218205871325,5.68697535633982,39.61457,9.22916212621677,9.73820008829795,8.54,3.22198211534859,1.82207945127802,0.445045045045045,0.198065092119146,0.473684210526316,0.224376731301939
"NLA06608-1055",70,22.8614826539891,2.77258872223978,2.75767654200167,9.32186299688487,2.19722457733622,1.64460215261575,7.29776828253138,4.47733681447821,39.920814,8.62515033292133,8.485083137498,8.48,3.1796151109149,1.74613748375129,0.0408653846153846,0.00166997965976331,0.222222222222222,0.0493827160493827
"NLA06608-1056",39,20.2169254078671,2.94443897916644,2.86463363550349,10.6350546126011,2.30258509299405,1.84589657275498,6.13988455222626,3.09104245335832,38.088375,8.40514368760761,8.38935981990635,7.58,3.12060125559986,1.75954682192944,0.230880230880231,0.0533056810113087,0.2,0.04
"NLA06608-1057",77,20.9668451642602,2.30258509299405,2.3025850921854,10.1344971048059,2.484906649788,1.91850527767682,3.3322045101752,0,47.266902,6.82437367004309,8.66267785815822,7.69,2.76121478353765,1.64248070764398,0.0108695652173913,0.000118147448015123,0.166666666666667,0.0277777777777778
"NLA06608-1058",4,20.843399820402,3.17805383034795,3.17805362496608,9.21034037197618,2.70805020110221,2.07019586524811,5.14166355650266,0,42.364916,7.68708015578313,9.16230492293763,7.41,2.75740046235624,1.87911573948516,0.144736842105263,0.0209487534626039,0.2,0.04
"NLA06608-1059",53,23.3099707734166,1.94591014905531,1.94585718605511,9.82552601106642,3.09104245335832,2.70187748620657,7.24850407237061,5.08140436498446,44.005516,8.95156964301882,9.77894421746153,8.71,3.19321609176751,1.70561521472449,0.00415800415800416,1.72889985779799e-05,0.0454545454545455,0.00206611570247934
"NLA06608-1060",72,25.2591087609797,3.58351893845611,3.56034311127823,8.94407723233888,2.56494935746154,1.59008231933906,7.77148876011762,5.49306144334055,37.667942,9.13129716463573,9.53957217408476,8.94,3.40264077280512,1.78059718424341,0.687254901960784,0.472319300269127,0.538461538461538,0.289940828402367
"NLA06608-1070",46,21.4367574192973,3.09104245335832,3.08990624444471,9.49210208267889,2.30258509299405,1.88911305141436,7.07580886397839,6.65157187358973,46.097268,9.55958780008612,10.28653662136,8.72,3.14561672309128,1.6830284771128,0.0161943319838057,0.000262256388401711,0.2,0.04
"NLA06608-1073",11,20.1089214910599,2.63905732961526,2.63905692345427,13.1976769717099,2.83321334405622,2.01712253173004,4.21950770517611,1.09861228866811,45.229364,7.1066061377273,8.0861025356691,7.71,2.13928150278938,1.83259192113363,0.117065127782358,0.0137042441426998,0.294117647058824,0.0865051903114187
"NLA06608-1075",51,22.2408065940551,2.484906649788,2.48490664903829,9.54156325271125,2.77258872223978,2.20314222126411,6.00635315960173,2.07944154167984,45.352649,8.96059613886479,3.2188758248682,6.14,3.04037465708593,1.67462573260642,0.342105263157895,0.117036011080332,0.125,0.015625
"NLA06608-1083",25,23.8961700954097,1.79175946922805,1.79035163075095,11.47210347045,2.39789527279837,2.21765797387985,7.93164402145431,6.27287700654617,39.993741,8.70450228972123,6.07534603108868,8.78,2.94669207062747,1.80705582452758,0.289583333333333,0.0838585069444445,0.181818181818182,0.0330578512396694
"NLA06608-1086",42,22.7215277998053,3.40119738166216,3.38502509869278,9.99104344356045,2.56494935746154,2.11786550503032,8.28147085789517,4.52178857704904,47.344377,10.6327255532404,9.86671982834391,9,3.35107298279734,1.69385114595348,0.379241516966068,0.143824128190724,0.384615384615385,0.14792899408284
"NLA06608-1087",45,22.0814998816324,3.3322045101752,3.3166636696921,6.7887805417601,2.19722457733622,1.98768103742664,5.60947179518496,2.63905732961526,35.056364,7.8935720735049,8.67505127603182,7.23,2.87530149195998,1.71755931926199,0.024390243902439,0.000594883997620464,0.222222222222222,0.0493827160493827
"NLA06608-1089",15,20.3455649050833,2.89037175789616,2.89037175789616,10.8138199748267,2.19722457733622,1.93461904699685,5.68017260901707,2.07944154167984,47.926156,8.88183630500415,8.8023721336499,8.18,3.1288781606308,1.78357794346808,0.189243027888446,0.0358129236043872,0.222222222222222,0.0493827160493827
"NLA06608-1091",42,21.8942131896675,2.94443897916644,2.89276204097256,8.59768294248206,2.07944154167984,1.64143686492791,7.82524529143177,4.49980967033027,46.645548,10.1811192891344,9.84038799559281,9.04,3.19129905709797,1.70943110850802,0.0173010380622837,0.000299325918032591,0.125,0.015625
"NLA06608-1096",42,23.6859736589801,3.52636052461616,3.526357270119,7.32194446280245,2.63905732961526,2.50395002987798,6.49978704065585,5.14166355650266,42.802832,7.64012317269536,10.9344275259704,8.54,3.16312816133428,1.7648874682994,0.854014598540146,0.729340934519687,0.714285714285714,0.510204081632653
"NLA06608-1100",40,25.5105783142579,2.56494935746154,2.54122886032055,10.7376815100644,2.484906649788,2.07019618362981,5.5683445037611,2.07944154167984,39.036183,8.03915739047324,7.1276936993474,8.31,3.18013499655177,1.70764348055328,0.498806682577566,0.248808106584036,0.25,0.0625
"NLA06608-1101",58,22.0921915692539,3.3322045101752,3.31929130910696,9.0133629593037,2.39789527279837,1.66395793847655,7.44600149832412,4.69134788222914,41.169214,8.61794309451638,9.30018107597597,8.68,2.56411570237537,1.7254357680488,0.047244094488189,0.00223200446400893,0.363636363636364,0.132231404958678
"NLA06608-1102",50,21.0277099117158,3.3322045101752,3.33166245394503,8.43581803850892,2.83321334405622,2.25434177397018,5.4380793089232,1.38629436111989,48.042727,8.51117511909067,5.78382518232974,7.1,3.16683732656939,1.59875358676263,0.486666666666667,0.236844444444444,0.235294117647059,0.055363321799308
"NLA06608-1103",55,18.9594039727685,3.2188758248682,3.2187942413799,8.12825738525928,3.25809653802148,2.67631741424019,8.77477681604399,5.41164605185504,40.209255,9.00822418785405,9.03193115200214,8.13,3.05400118167797,1.74097057690664,0.0901639344262295,0.00812953507121742,0.307692307692308,0.0946745562130178
"NLA06608-1107",42,23.5526202364113,3.52636052461616,3.5140895455178,9.07551265013825,1.94591014905531,1.6094313112424,8.95544812234739,6.59714570188665,45.89057,11.0567458423176,10.6142781682687,8.8,3.2263478397069,1.73050965205939,0,0,0,0
"NLA06608-1108",54,24.8384479589418,3.63758615972639,3.62283839202497,10.1877070950011,2.77258872223978,2.17299201187651,7.19142933003638,4.83628190695148,39.347955,8.50512061018197,6.80350525760834,8.82,3.18635263316264,1.76294973274836,0.39020979020979,0.152263680375568,0.75,0.5625
"NLA06608-1111",46,21.7549158626011,3.17805383034795,2.75164018668125,10.8427287179972,2.07944154167984,1.87406845149436,7.3132203870903,5.26269018890489,44.430652,9.38008314656328,10.5245477942012,8.38,3.17904542189185,1.71346813194024,0.0974789915966387,0.00950215380269755,0.375,0.140625
"NLA06608-1113",45,21.3264038608804,3.49650756146648,3.49422455798346,6.8501051827591,2.39789527279837,2.24236295526409,4.77068462446567,2.19722457733622,35.798472,7.56527528189893,9.04699757378001,7.55,3.31897452140432,1.71564512838005,0.0655737704918033,0.00429991937651169,0.181818181818182,0.0330578512396694
"NLA06608-1114",75,21.2573325978423,3.68887945411394,3.68670119602505,7.8676129974927,2.56494935746154,2.15652335060336,6.32435896238131,4.14313472639153,30.471586,8.53109609658523,8.90259163737409,7.25,3.23606063651614,1.72662236666525,0.947368421052632,0.897506925207756,0.692307692307692,0.479289940828402
"NLA06608-1115",54,21.4299336673185,3.36729582998647,3.36196468172608,10.0707637693068,3.04452243772342,2.55486813576353,6.94793706861497,2.94443897916644,41.638973,9.25435725739296,6.42648845745769,8.68,2.71469474382088,1.74172670319861,0.367897727272727,0.135348737732438,0.19047619047619,0.036281179138322
"NLA06608-1119",19,19.9287208618215,2.83321334405622,2.80383526220093,9.57047915766502,2.484906649788,2.02309465467323,5.57972982598622,2.77258872223978,40.757755,8.51519118874556,8.06369263426952,7.08,3.365570204019,1.80207643616233,0.519434628975265,0.269812333778671,0.333333333333333,0.111111111111111
"NLA06608-1120",39,21.2626377070887,3.25809653802148,3.24918832282695,10.0993496453801,2.63905732961526,2.1060223126682,5.10594547390058,4.969813299576,37.146894,7.00306545878646,9.00331620254186,8.53,3.19355801688391,1.75424535994429,0.0209339774557166,0.00043823141211645,0.214285714285714,0.0459183673469388
"NLA06608-1122",59,17.9789341971551,1.6094379124341,1.60943791226565,10.4042628404486,1.94591014905531,1.26835830957527,5.76205138278018,2.19722457733622,42.258559,8.32117830749028,7.4301141385618,7.23,3.09104245335832,1.70296397036635,0.012987012987013,0.000168662506324844,0.285714285714286,0.0816326530612245
"NLA06608-1124",26,20.5012168407451,3.04452243772342,3.03578168010461,8.26487576280487,2.30258509299405,1.63292877263174,6.07073772800249,2.19722457733622,36.603797,8.77955745588373,7.93773177526011,9.08,3.09356454294216,1.82036598113004,0.018018018018018,0.000324648973297622,0.1,0.01
"NLA06608-1125",58,20.944530448316,3.17805383034795,3.1666950786642,11.7791285057449,2.30258509299405,1.78866070216298,5.75257263882563,2.83321334405622,41.937519,8.21066803116298,8.63887970967284,8.66,2.18925635968704,1.74592082745288,0.0766283524904215,0.00587190440539628,0.3,0.09
"NLA06608-1129",23,22.8841532974614,3.2188758248682,3.19901381866241,9.00192678545385,2.07944154167984,1.42336853390696,5.8171111599632,2.484906649788,34.538079,8.51117511909067,5.30330490805908,7.86,2.84607149899958,1.87046392645917,0.796650717703349,0.634652366017261,0.375,0.140625
"NLA06608-1130",56,21.8337469304893,3.2188758248682,3.21454820922888,8.51859816343461,2.83321334405622,2.43679072087857,6.45204895443723,4.17438726989564,42.616443,8.47637119689598,9.45837163879817,8.36,2.54094563637707,1.7653573352842,0.0344202898550725,0.0011847563537072,0.235294117647059,0.055363321799308
"NLA06608-1131",56,23.0251577065495,3.93182563272433,3.9007143128125,10.1166987422877,2.94443897916644,2.3829286210109,6.22257626807137,0,41.671582,8.81877816903701,7.22402480828583,8.5,3.09028457533221,1.75293257830329,0.17059891107078,0.029103988458536,0.157894736842105,0.0249307479224377
"NLA06608-1134",50,21.2089780634597,2.77258872223978,2.7720026769182,8.01462289314922,2.77258872223978,2.31514312021359,6.71659477352098,3.17805383034795,46.97285,9.18399639663658,9.92314311019457,8.48,3.14875988011334,1.67304462701225,0.0909090909090909,0.00826446280991736,0.1875,0.03515625
"NLA06608-1141",14,23.0048232587619,3.04452243772342,3.03791375144305,10.4310000950871,2.07944154167984,1.60829133186513,6.71417052990947,3.80666248977032,34.550638,8.0802374162167,8.7558950816463,8.23,3.08488718486488,1.99424669566198,0,0,0,0
"NLA06608-1143",50,19.4153905690989,2.19722457733622,2.19722399190484,10.3857658384059,2.99573227355399,2.2330951504221,6.64378973314767,4.07753744390572,45.723516,7.64012317269536,10.2664626090233,8.3,3.1434336153232,1.69851360597209,0.286506469500924,0.082085957065884,0.25,0.0625
"NLA06608-1145",64,21.0566094836158,3.13549421592915,3.06055984628006,8.40245095000274,2.70805020110221,2.05682771698818,6.58479139238572,4.0943445622221,40.111462,8.36404201192206,8.67931204089267,8.82,3.15572300986293,1.73597266324501,0.165697674418605,0.0274557193077339,0.2,0.04
"NLA06608-1147",25,21.6655024513458,1.79175946922805,1.79175868489225,9.88909881508403,2.99573227355399,2.5250570322072,7.25417784645652,6.65286302935335,40.484064,8.41626727282628,9.06265209907658,8.89,3.13549421592915,1.80543460010211,0.103864734299517,0.0107878830311092,0.25,0.0625
"NLA06608-1148",44,23.3835246530057,3.89182029811063,3.88414631252357,10.7049705559176,2.484906649788,1.86860778318406,8.84419212624497,5.48893772615669,42.149943,11.1281449480549,10.3788828704702,9.01,3.08044100148095,1.82164607275307,0.531194295900178,0.282167379996886,0.416666666666667,0.173611111111111
"NLA06608-1150",50,20.5451289006627,3.43398720448515,3.10161217614515,8.40730804364113,2.70805020110221,2.38377843477817,6.21460809842219,2.39789527279837,48.1652,9.02280524812934,7.05961762829138,7.74,2.95595140354215,1.59992879151151,0.281653746770026,0.0793288330695938,0.266666666666667,0.0711111111111111
"NLA06608-1151",23,23.3790507405331,3.17805383034795,3.17685521423894,8.8391809920396,2.39789527279837,1.69406247110907,6.47389069635227,4.85981240436167,34.033213,8.30152165494073,10.2273810069505,8.02,2.33830314050841,1.89724742776469,0.240234375,0.0577125549316406,0.272727272727273,0.0743801652892562
"NLA06608-1153",41,21.7686684294651,2.94443897916644,2.9444389791664,8.61370667100787,2.39789527279837,1.99798585694643,5.41164605185504,1.09861228866811,48.577751,6.86693328446188,7.88382321489215,8.11,3.13381580819058,1.75412094600524,0.285714285714286,0.0816326530612245,0.181818181818182,0.0330578512396694
"NLA06608-1155",42,22.982628436197,3.3322045101752,3.31963539573296,8.71102814211545,2.56494935746154,2.02584371715086,8.02910705461974,4.80402104473326,47.074282,10.1712219871782,9.91931168788301,9.05,2.63592743660633,1.68636264217024,0.12719298245614,0.016178054786088,0.230769230769231,0.0532544378698225
"NLA06608-1162",50,21.1648713636272,3.29583686600433,3.29575498536335,7.76462693469521,2.77258872223978,2.38709221381092,6.29341927884648,2.07944154167984,44.430809,9.13345932764022,8.62497078358967,8.43,2.67816354445562,1.73608783881296,0.159638554216867,0.0254844679924517,0.1875,0.03515625
"NLA06608-1163",56,22.3837266438729,3.61091791264422,3.60911108592127,8.77194079650872,2.484906649788,2.02091112409245,6.65672652417839,2.39789527279837,40.911527,9.23307985894567,6.25190388316589,8.64,3.11275946807887,1.7532382935014,0.0381165919282511,0.00145287458022482,0.25,0.0625
"NLA06608-1164",29,19.1247779399188,3.46573590279973,3.43918193424901,8.57887999061857,2.484906649788,1.60344210157216,6.04973345523196,3.13549421592915,35.205443,8.81581520390635,8.66475075577385,7.31,2.81140869404928,1.67093259008922,0.0212765957446809,0.000452693526482571,0.25,0.0625
